Model,Omics,Subtype,R2,N
FMCIB+CONCH (MEAN),Radiopathomics,IFN-gamma Dominant,-0.033297633199576016,267
FMCIB+CONCH (MEAN),Radiopathomics,Lymphocyte Depleted,-0.041737699039959386,94
FMCIB+CONCH (MEAN),Radiopathomics,Wound Healing,0.002388187282030274,214
FMCIB+CONCH (MEAN),Radiopathomics,Inflammatory,-0.07891133114140159,311
LVMMed+CONCH (MEAN),Radiopathomics,IFN-gamma Dominant,0.16183890321825778,267
LVMMed+CONCH (MEAN),Radiopathomics,Lymphocyte Depleted,-0.03241900602920378,94
LVMMed+CONCH (MEAN),Radiopathomics,Wound Healing,0.11816479578821248,214
LVMMed+CONCH (MEAN),Radiopathomics,Inflammatory,0.17480396807931398,311
CONCH (SPARRA),Pathomics,IFN-gamma Dominant,0.25863835499195964,267
CONCH (SPARRA),Pathomics,Lymphocyte Depleted,0.11460430657807119,94
CONCH (SPARRA),Pathomics,Wound Healing,0.1888738909435118,214
CONCH (SPARRA),Pathomics,Inflammatory,0.2580236039732995,311
LVMMed+CONCH (SPARRA),Radiopathomics,IFN-gamma Dominant,0.22387628553784344,267
LVMMed+CONCH (SPARRA),Radiopathomics,Lymphocyte Depleted,0.04610082083688849,94
LVMMed+CONCH (SPARRA),Radiopathomics,Wound Healing,0.18277405552537396,214
LVMMed+CONCH (SPARRA),Radiopathomics,Inflammatory,0.25075947635016993,311
LVMMed+CONCH (ABMIL),Radiopathomics,IFN-gamma Dominant,0.06583194939166392,267
LVMMed+CONCH (ABMIL),Radiopathomics,Lymphocyte Depleted,0.03136079987505391,94
LVMMed+CONCH (ABMIL),Radiopathomics,Wound Healing,0.03015109893388046,214
LVMMed+CONCH (ABMIL),Radiopathomics,Inflammatory,0.09535503563591463,311
CONCH (MEAN),Pathomics,IFN-gamma Dominant,0.21228435329011497,267
CONCH (MEAN),Pathomics,Lymphocyte Depleted,0.040613071342830875,94
CONCH (MEAN),Pathomics,Wound Healing,0.11597592079157304,214
CONCH (MEAN),Pathomics,Inflammatory,0.1840401415493832,311
